# ineq_coeff, obj_result, params...
2.400000000000000000e+01 3.777463117504709089e-04 -9.780774066926566368e-01 5.000226147344687400e-01 -1.983947974891173471e+00 -8.524237900600058204e-02 -5.445851197661195631e-01 1.694173399150697978e+00
2.600000000000000000e+01 4.033075402531949294e-07 -5.000059025472495255e-01 1.999999699564522615e+00 7.122386477412864098e-05 -1.372873792341206656e+00 -2.112111724756706999e-01 1.735501459867298424e+00
2.700000000000000000e+01 7.779810395902586606e-08 -4.999982947459867266e-01 5.000203374781787558e-01 -1.500023788562685256e+00 1.318217407849844092e+00 7.850288479748859238e-01 1.547287647266482047e-01
2.800000000000000000e+01 1.240567808036274755e-05 -1.390742712760147711e-06 -2.178780332822829796e-04 5.002341381079524751e-01 -1.661368557410475733e+00 1.313832771265003085e+00 -1.841886654828479353e+00
2.900000000000000000e+01 1.697065637635830626e-04 4.999939213308788877e-01 -1.495205615604500382e+00 9.496576149629228913e-01 1.605854231497687801e+00 1.925935253540925207e-02 6.101211552843912589e-01
3.100000000000000000e+01 5.498193447195376393e-07 9.999614021170679656e-01 -4.999718210808408725e-01 -2.000034204150340944e+00 1.986278920600167697e-01 -3.541790018601564255e-03 -9.635079444331620668e-02
3.000000000000000000e+01 4.906005418488843972e+00 5.964607079650054988e-01 8.896034738498291849e-01 6.694701693712116208e-01 -6.162864805824338488e-01 -1.591126087289463475e+00 6.030491608860183428e-01
3.200000000000000000e+01 6.026915201869770478e+00 3.669868594581222054e-01 1.268991837729808170e+00 8.250219371289841952e-01 -1.090716634295464393e+00 7.146899813904820098e-01 -8.905857828657174347e-01
3.300000000000000000e+01 2.686822453412673894e-07 -4.999815548411363220e-01 -4.999946705544789927e-01 5.000387677093485195e-01 -3.817812347563879771e-01 -1.260821871775087866e+00 -1.536988275513914814e+00
3.400000000000000000e+01 7.470852381175063783e-08 4.500007790677909014e+00 1.000013875017111253e+00 9.882955445222194601e-01 1.171834839076122847e+00 -9.728013948826864654e-01 -1.205246910394176980e-02
3.600000000000000000e+01 1.007708316791422476e-08 -5.584433093732127774e-06 -1.500003551074276409e+00 5.000045586272852116e-01 -6.385803617280907951e-02 -5.723987679060515976e-02 1.596676076911410780e+00
3.500000000000000000e+01 1.674736045709224186e-04 -5.181130918175584910e-01 2.999986276191236367e+00 -9.999861609966510523e-01 -1.070673406092363056e+00 7.511427297834400996e-01 1.013013798369219731e-01
3.700000000000000000e+01 3.618637767157650842e-04 -5.002771630870297415e-01 4.783151804328327761e-01 -9.999577422233618673e-01 9.346134937110371910e-01 2.632747341729468893e+00 -8.446357931495304117e-01
